is_extra,ser_num,borough,sex,race,age_bucket,was_frisked,contraband_found,gun_found,weapon_found,arrest_made,summons_issued,physical_force_used,reason_for_stop_2,was_frisked,reason_for_frisk
0,2123,Manhattan,Male,White Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,276,Brooklyn,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,3452,Manhattan,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,6646,Brooklyn,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1369,Manhattan,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,4402,Brooklyn,Female,White Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1923,Manhattan,Male,Black Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,6049,Brooklyn,Male,White Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,6978,Queens,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,993,Queens,Male,Asian/Pacific Islander,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1558,Manhattan,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,2522,Manhattan,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,6740,Bronx,Female,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,9726,Staten Island,Male,White,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,17777,Brooklyn,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,5915,Bronx,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,3793,Manhattan,Male,Black Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,3891,Brooklyn,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,2258,Brooklyn,Male,Black,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,11159,Brooklyn,Male,White Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,4670,Manhattan,Male,White Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Not frisked,do_not_include
0,2391,Brooklyn,Male,White Hispanic,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Carrying suspicious object,Frisked,Actions of engaging in a violent crime
0,3112,Queens,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Actions of engaging in a violent crime
0,5062,Manhattan,Male,White Hispanic,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions indicative of a drug transaction,Frisked,Furtive movements
0,9366,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions indicative of a drug transaction,Frisked,Furtive movements
0,7138,Queens,Male,Other,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,4933,Queens,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,984,Queens,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,Arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,2348,Queens,Male,White,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,945,Manhattan,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Furtive movements
0,3573,Queens,Male,White,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Furtive movements
0,5064,Queens,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspicious bulge,Frisked,Furtive movements
0,6550,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Inappropriate attire for season
0,4085,Queens,Male,Black,40 to 49,Frisked,No contraband found,No gun found,Weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Inappropriate attire for season
0,361,Manhattan,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Wearing clothes commonly used in a crime,Frisked,Inappropriate attire for season
0,3810,Manhattan,Male,White,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Knowledge of prior criminal behavior
0,5052,Bronx,Male,White Hispanic,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Furtive movements,Frisked,Other suspicion of weapons
0,950,Brooklyn,Male,White,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Furtive movements,Frisked,Refuse to comply with officer directions
0,5555,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Frisked,Refuse to comply with officer directions
0,13898,Brooklyn,Male,Black Hispanic,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspect acting as a lookout,Frisked,Refuse to comply with officer directions
0,11057,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Verbal threats by suspect
0,3159,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Violent crime suspected
0,5050,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Violent crime suspected
0,8776,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Violent crime suspected
0,4443,Bronx,Male,White,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Violent crime suspected
0,4934,Queens,Male,White Hispanic,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Violent crime suspected
0,4769,Manhattan,Male,Black,40 to 49,Frisked,Contraband found,No gun found,No weapon found,Arrest made,No summons issued,Force used,Fits a relevant description,Frisked,Refuse to comply with officer directions
0,7857,Brooklyn,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force used,Furtive movements,Frisked,Furtive movements
0,3098,Manhattan,Male,Black,40 to 49,Frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force used,Furtive movements,Frisked,Refuse to comply with officer directions
0,3439,Brooklyn,Male,Black Hispanic,40 to 49,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Carrying suspicious object,Not frisked,do_not_include
0,7994,Queens,Male,White Hispanic,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Carrying suspicious object,Not frisked,do_not_include
0,868,Queens,Male,White Hispanic,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Carrying suspicious object,Not frisked,do_not_include
0,2556,Manhattan,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,340,Manhattan,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1300,Manhattan,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,4500,Manhattan,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,9172,Brooklyn,Male,White Hispanic,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,3940,Queens,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,3561,Brooklyn,Male,White,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,2552,Manhattan,Male,White Hispanic,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,4622,Manhattan,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,7872,Queens,Male,Black,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,2764,Brooklyn,Male,Other,50 to 59,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
